ano,país,valor_fob_usd
2015,Afeganistão,6706901
2015,Albânia,36546211
2015,Alemanha,5177952550
2015,Andorra,152825
2015,Angola,645230155
2015,Anguilla,716610
2015,Antilhas Holandesas,532637898
2015,Antígua e Barbuda,6019469
2015,Argentina,12793412815
2015,Argélia,992882604
2015,Armênia,20844202
2015,Aruba,30301263
2015,Arábia Saudita,2750066382
2015,Austrália,400163472
2015,Azerbaijão,25940482
2015,Bahamas,593539486
2015,Bangladesh,1147400136
2015,Barbados,16405325
2015,Barein,309106623
2015,Belarus,11970035
2015,Belize,7559875
2015,Benin,109898815
2015,Bermudas,1877206
2015,Bolívia,1481873074
2015,Botsuana,3822357
2015,Brunei,1346483
2015,Bulgária,117910940
2015,Burkina Faso,893158
2015,Burundi,115392
2015,Butão,4465
2015,Bélgica,2989323071
2015,Bósnia-Herzegovina,924707
2015,Cabo Verde,21324068
2015,Camarões,67369143
2015,Camboja,3394426
2015,Canadá,2362290119
2015,"Canal, Ilhas do (Guernsey)",22289
2015,"Canárias, Ilhas",28515674
2015,Catar,356953936
2015,"Cayman, Ilhas",56099815
2015,Cazaquistão,8107355
2015,Chade,1188659
2015,Chile,3977939847
2015,China,35155353691
2015,Chipre,9271686
2015,"Cocos (Keeling), Ilhas",43
2015,Colômbia,2113831723
2015,Comores,869352
2015,Congo,66795578
2015,"Congo, República Democrática",41960194
2015,"Cook, Ilhas",12558
2015,Coreia do Norte,2482040
2015,Coreia do Sul,3122050219
2015,Costa Rica,267420069
2015,Costa do Marfim,47049758
2015,Coveite (Kuweit),239389928
2015,Croácia,78607504
2015,Cuba,513507613
2015,Curaçao,19063
2015,Dinamarca,321894260
2015,Djibuti,14339864
2015,Dominica,2711670
2015,Egito,2055849447
2015,El Salvador,106196907
2015,Emirados Árabes Unidos,2503154435
2015,Equador,664883582
2015,Eritreia,1280226
2015,Eslováquia,21272614
2015,Eslovênia,380791103
2015,Espanha,2942939740
2015,Estados Unidos,24037439900
2015,Estônia,32767888
2015,Etiópia,21962083
2015,Falkland (Malvinas),111864
2015,"Faroe, Ilhas",55893
2015,Fiji,1031909
2015,Filipinas,728529762
2015,Finlândia,269320136
2015,França,2245249903
2015,Gabão,36458808
2015,Gana,182986567
2015,Geórgia,194406000
2015,Gibraltar,147857
2015,Granada,7689899
2015,Groenlândia,8913
2015,Grécia,117019918
2015,Guadalupe,8760671
2015,Guam,102542
2015,Guatemala,224310403
2015,Guiana,21874361
2015,Guiana Francesa,5800440
2015,Guiné,53888774
2015,Guiné Equatorial,25190992
2015,Guiné-Bissau,2885872
2015,Gâmbia,78989961
2015,Haiti,37735305
2015,Honduras,102248023
2015,Hong Kong,2099027357
2015,Hungria,239038298
2015,Ilha de Man,8692326
2015,Indonésia,2180349131
2015,Iraque,306583030
2015,Irlanda,383422698
2015,Irã,1666185295
2015,Islândia,292864900
2015,Israel,380547461
2015,Itália,3269828953
2015,Iêmen,214301925
2015,Jamaica,59242027
2015,Japão,4843041529
2015,"Johnston, Ilhas",2113
2015,Jordânia,241856606
2015,Kiribati,34099
2015,Laos,205573
2015,"Lebuan, Ilhas",16127
2015,Lesoto,14111
2015,Letônia,26581190
2015,Libéria,26412010
2015,Liechtenstein,23455724
2015,Lituânia,52102571
2015,Luxemburgo,36379805
2015,Líbano,286388214
2015,Líbia,147870040
2015,Macau,497029
2015,Macedônia,17715776
2015,Madagascar,22734199
2015,Malavi,1157224
2015,Maldivas,12407998
2015,Mali,7977850
2015,Malta,15425875
2015,Malásia,1829607184
2015,"Marianas do Norte, Ilhas",76
2015,Marrocos,494263366
2015,"Marshall, Ilhas",11610227
2015,Martinica,7109132
2015,Mauritânia,141696324
2015,Maurício,39921529
2015,Mianmar,40138331
2015,Micronésia,211771
2015,"Midway, Ilhas",88
2015,Moldávia,2093183
2015,Mongólia,1194527
2015,Montenegro,21474075
2015,Montserrat,6026
2015,Moçambique,69099529
2015,México,3585817584
2015,Mônaco,260018
2015,Namíbia,7020710
2015,Nepal,831958
2015,Nicarágua,94036913
2015,Nigéria,688375846
2015,Niue,253680
2015,Noruega,678810171
2015,Nova Caledônia,6222863
2015,Nova Zelândia,64200352
2015,Níger,754681
2015,Omã,583887937
2015,"Pacífico, Ilhas do (EUA)",187625
2015,Palestina,47004018
2015,Panamá,304702628
2015,Papua Nova Guiné,3335192
2015,Paquistão,297853140
2015,Paraguai,2473259309
2015,Países Baixos (Holanda),7818909467
2015,Peru,1815220905
2015,Pitcairn,362
2015,Polinésia Francesa,975891
2015,Polônia,494901520
2015,Porto Rico,135836596
2015,Portugal,819914320
2015,Provisão de Navios e Aeronaves,2419263396
2015,Quirguistão,2889667
2015,Quênia,60559246
2015,Reino Unido,2906889380
2015,República Centro-Africana,1737356
2015,República Dominicana,522840211
2015,Reunião,2918296
2015,Romênia,242329934
2015,Ruanda,698475
2015,Rússia,2463242914
2015,"Salomão, Ilhas",324501
2015,Samoa,375494
2015,Samoa Americana,40679
2015,San Marino,8337
2015,Santa Helena,4603
2015,Santa Lúcia,672825717
2015,Seicheles,7708524
2015,Senegal,131900123
2015,Serra Leoa,45749022
2015,Singapura,1354767255
2015,Sint Maarten,41009
2015,Somália,36870683
2015,Sri Lanka,116652976
2015,Suazilândia,360871
2015,Sudão,23370347
2015,Sudão do Sul,692002
2015,Suriname,38426458
2015,Suécia,503456766
2015,Suíça,1065426071
2015,São Bartolomeu,2047
2015,São Cristóvão e Névis,3277384
2015,São Tomé e Príncipe,881964
2015,São Vicente e Granadinas,3285101
2015,Sérvia,33197080
2015,Síria,69452197
2015,Tadjiquistão,2741947
2015,Tailândia,1746082501
2015,Taiwan (Formosa),1574078988
2015,Tanzânia,16779350
2015,"Tcheca, República",26071991
2015,Timor Leste,6228732
2015,Togo,67857031
2015,Tonga,868648
2015,Trinidad e Tobago,266543199
2015,Tunísia,302968833
2015,"Turcas e Caicos, Ilhas",3341907
2015,Turcomenistão,2747288
2015,Turquia,1335347495
2015,Ucrânia,84450926
2015,Uganda,5967203
2015,Uruguai,2726537719
2015,Uzbequistão,9912679
2015,Vanuatu,220889
2015,Venezuela,2954318802
2015,Vietnã,2123972982
2015,"Virgens, Ilhas (Americanas)",177698
2015,"Virgens, Ilhas (Britânicas)",15561494
2015,Zimbábue,11178157
2015,Zâmbia,5334118
2015,África do Sul,1353281612
2015,Áustria,139100372
2015,Índia,3617195206
2016,Afeganistão,8782814
2016,"Aland, Ilhas",1054
2016,Albânia,39335464
2016,Alemanha,4860766756
2016,Andorra,80493
2016,Angola,539731115
2016,Anguilla,737652
2016,Antilhas Holandesas,134280755
2016,Antígua e Barbuda,6709390
2016,Argentina,13417339572
2016,Argélia,1063292078
2016,Armênia,38577532
2016,Aruba,64710695
2016,Arábia Saudita,2487253111
2016,Austrália,419793787
2016,Azerbaijão,11105651
2016,Bahamas,334943730
2016,Bangladesh,1091413782
2016,Barbados,13353329
2016,Barein,260020877
2016,Belarus,10362353
2016,Belize,5072509
2016,Benin,71094635
2016,Bermudas,1734200
2016,Bolívia,1428155433
2016,"Bonaire, Saint Eustatius e Saba",463677
2016,Botsuana,4042805
2016,Brunei,592149
2016,Bulgária,102503736
2016,Burkina Faso,1262032
2016,Burundi,77481
2016,Butão,154447
2016,Bélgica,3232960330
2016,Bósnia-Herzegovina,1196567
2016,Cabo Verde,19740798
2016,Camarões,42167149
2016,Camboja,5942577
2016,Canadá,2365967102
2016,"Canal, Ilhas do (Guernsey)",3258
2016,"Canárias, Ilhas",25417672
2016,Catar,378007009
2016,"Cayman, Ilhas",157473067
2016,Cazaquistão,2187026
2016,Chade,1996531
2016,Chile,4080526602
2016,China,35133314867
2016,Chipre,24154132
2016,"Cocos (Keeling), Ilhas",2180
2016,Colômbia,2231079816
2016,Comores,1912333
2016,Congo,31029109
2016,"Congo, República Democrática",41429818
2016,Coreia do Norte,2051942
2016,Coreia do Sul,2881006714
2016,Costa Rica,301611817
2016,Costa do Marfim,47031871
2016,Coveite (Kuweit),197832516
2016,Croácia,98264010
2016,Cuba,321439180
2016,Curaçao,4643376
2016,Dinamarca,244615433
2016,Djibuti,89588601
2016,Dominica,3128927
2016,Egito,1772017724
2016,El Salvador,87560356
2016,Emirados Árabes Unidos,2235068415
2016,Equador,653583444
2016,Eritreia,22447176
2016,Eslováquia,23320130
2016,Eslovênia,428003821
2016,Espanha,2604249965
2016,Estados Unidos,23155033824
2016,Estônia,57074396
2016,Etiópia,13647333
2016,"Faroe, Ilhas",27516
2016,Fiji,1070553
2016,Filipinas,436271310
2016,Finlândia,281195237
2016,França,2307750041
2016,Gabão,27515360
2016,Gana,213415083
2016,Geórgia,242861365
2016,Gibraltar,211461
2016,Granada,7639732
2016,Groenlândia,35580
2016,Grécia,126230657
2016,Guadalupe,10026647
2016,Guam,329656
2016,Guatemala,194928772
2016,Guiana,25823415
2016,Guiana Francesa,3970451
2016,Guiné,35426276
2016,Guiné Equatorial,19649255
2016,Guiné-Bissau,2410816
2016,Gâmbia,82097988
2016,Haiti,39706403
2016,Honduras,100952897
2016,Hong Kong,2261480735
2016,Hungria,197729211
2016,Ilha de Man,27375692
2016,Indonésia,2204403944
2016,Iraque,455498922
2016,Irlanda,216759198
2016,Irã,2232512050
2016,Islândia,82166949
2016,Israel,424961925
2016,Itália,3321622069
2016,Iêmen,384358666
2016,Jamaica,58210728
2016,Japão,4604146067
2016,"Johnston, Ilhas",7983
2016,Jordânia,184161132
2016,Kiribati,173953
2016,Laos,695348
2016,"Lebuan, Ilhas",24603
2016,Lesoto,494418
2016,Letônia,20739576
2016,Libéria,26168793
2016,Liechtenstein,320302
2016,Lituânia,31577949
2016,Luxemburgo,10959314
2016,Líbano,280434353
2016,Líbia,141496151
2016,Macau,312829
2016,Macedônia,16591724
2016,Madagascar,30391831
2016,Malavi,429493
2016,Maldivas,14342926
2016,Mali,48144190
2016,Malta,14018208
2016,Malásia,1842180468
2016,Marrocos,488509327
2016,"Marshall, Ilhas",2655525
2016,Martinica,9316534
2016,Mauritânia,119896798
2016,Maurício,34710638
2016,Mianmar,185185078
2016,Micronésia,223684
2016,Moldávia,2351492
2016,Mongólia,1973496
2016,Montenegro,25654840
2016,Montserrat,77499
2016,Moçambique,50564774
2016,México,3813037793
2016,Mônaco,303891
2016,Namíbia,24012634
2016,Nauru,4029
2016,Nepal,1130671
2016,Nicarágua,103475688
2016,Nigéria,731352631
2016,Niue,132943
2016,Noruega,728529340
2016,Nova Caledônia,5170575
2016,Nova Zelândia,96784854
2016,Níger,484929
2016,Omã,492356482
2016,"Pacífico, Ilhas do (EUA)",221676
2016,Palau,1093744
2016,Palestina,27894419
2016,Panamá,308604535
2016,Papua Nova Guiné,2839170
2016,Paquistão,433362449
2016,Paraguai,2220841458
2016,Países Baixos (Holanda),6954511332
2016,Peru,1948437570
2016,Polinésia Francesa,1207579
2016,Polônia,427732756
2016,Porto Rico,118223630
2016,Portugal,654463848
2016,Provisão de Navios e Aeronaves,1731498659
2016,Quirguistão,2309384
2016,Quênia,58927299
2016,Reino Unido,2841337556
2016,República Centro-Africana,6198178
2016,República Dominicana,580259646
2016,Reunião,3266097
2016,Romênia,214586424
2016,Ruanda,947796
2016,Rússia,2299894613
2016,"Salomão, Ilhas",110161
2016,Samoa,678266
2016,Samoa Americana,52205
2016,San Marino,56134
2016,Santa Helena,16140
2016,Santa Lúcia,366785254
2016,Seicheles,9758965
2016,Senegal,86360764
2016,Serra Leoa,24262267
2016,Singapura,1301983286
2016,Sint Maarten,370198
2016,Somália,81423742
2016,Sri Lanka,160832526
2016,Suazilândia,1698535
2016,Sudão,30414563
2016,Sudão do Sul,665278
2016,Suriname,26667793
2016,Suécia,514496043
2016,Suíça,849806184
2016,São Bartolomeu,362188
2016,São Cristóvão e Névis,2941060
2016,São Tomé e Príncipe,1158233
2016,São Vicente e Granadinas,2054436
2016,Sérvia,39924009
2016,Síria,105826308
2016,Tadjiquistão,3047271
2016,Tailândia,1714704337
2016,Taiwan (Formosa),1445014104
2016,Tanzânia,17981631
2016,"Tcheca, República",35475500
2016,Timor Leste,6627312
2016,Togo,58997349
2016,Tonga,880677
2016,Toquelau,288263
2016,Trinidad e Tobago,188160322
2016,Tunísia,197235586
2016,"Turcas e Caicos, Ilhas",503895
2016,Turcomenistão,519378
2016,Turquia,1446118810
2016,Tuvalu,2338
2016,Ucrânia,101057661
2016,Uganda,3977380
2016,Uruguai,2743829463
2016,Uzbequistão,13546336
2016,Vanuatu,74476
2016,Venezuela,1280704652
2016,Vietnã,1398745712
2016,"Virgens, Ilhas (Americanas)",25454872
2016,"Virgens, Ilhas (Britânicas)",87819453
2016,"Wallis e Futuna, Ilhas",6525
2016,Zimbábue,2645592
2016,Zâmbia,8765788
2016,África do Sul,1397021495
